smiles,MW,LogP,HBD,HBA,TPSA,RotBonds,AromaticRings,QED,Lipinski_Violations,scaffold,molecule_chembl_id,standard_type,standard_value,standard_units,pchembl_value,assay_chembl_id,target_chembl_id,document_chembl_id,type1_confidence,type1_reasoning
C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1F,321.3109999999998,3.2650000000000015,1,5,56.27000000000001,2,3,0.7342836144965219,0,c1ccc(Nc2ncnc3cc4c(cc23)OCCO4)cc1,CHEMBL4750375,IC50,19.7,nM,7.71,CHEMBL4730561,CHEMBL203,CHEMBL4725422,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,391.4269999999998,3.1591000000000014,1,7,74.73000000000002,2,3,0.6727670764195051,0,c1ccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)cc1,CHEMBL2087361,IC50,2.0,nM,8.7,CHEMBL2090277,CHEMBL203,CHEMBL2086389,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,429.47999999999985,2.9849000000000014,1,8,85.42000000000002,6,4,0.47176473734718594,0,O=c1oc2cc3ncnc(Nc4ccccc4)c3cc2n1CCCN1CCOCC1,CHEMBL2064373,IC50,380.0,nM,6.42,CHEMBL2066000,CHEMBL203,CHEMBL2062376,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCOC)c4cc23)c1,360.3729999999999,2.9090000000000007,1,7,82.18000000000002,6,4,0.5512278621533081,0,O=c1[nH]c2cc3c(Nc4ccccc4)ncnc3cc2o1,CHEMBL3612562,IC50,190.0,nM,6.72,CHEMBL3614855,CHEMBL203,CHEMBL3611993,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C#Cc1cccc(Nc2ncnc3ccc(NC(C)=O)cc23)c1,302.33699999999976,3.3131000000000013,2,4,66.91,4,3,0.7284032109884782,0,c1ccc(Nc2ncnc3ccccc23)cc1,CHEMBL3815074,IC50,2.04,nM,8.69,CHEMBL3815405,CHEMBL203,CHEMBL3813636,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C#Cc1cccc(Nc2ncnc3ccc(NC(N)=O)cc23)c1,303.3249999999998,2.8453,3,4,92.93,3,3,0.6485795975637998,0,c1ccc(Nc2ncnc3ccccc23)cc1,CHEMBL3814447,IC50,2.22,nM,8.65,CHEMBL3815405,CHEMBL203,CHEMBL3813636,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C#Cc1cccc(Nc2ncnc3ccc(OCC(=O)NO)cc23)c1,334.3349999999998,2.2388999999999992,3,6,96.37000000000002,6,3,0.37612339441072723,0,c1ccc(Nc2ncnc3ccccc23)cc1,CHEMBL3959855,IC50,100.0,nM,,CHEMBL3881964,CHEMBL203,CHEMBL3881527,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,438.5529999999997,3.1479000000000017,2,7,93.21000000000001,12,3,0.35085031786826787,0,c1ccc(Nc2ncnc3ccccc23)cc1,CHEMBL517907,IC50,10.96,nM,7.96,CHEMBL944276,CHEMBL203,CHEMBL1140899,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C#Cc1cccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)c1,346.4379999999997,2.377300000000001,2,6,71.48,5,3,0.7098859212371298,0,c1ccc(Nc2ncnn3ccc(CN4CCCCC4)c23)cc1,CHEMBL1645466,IC50,10.0,nM,8.0,CHEMBL1647391,CHEMBL203,CHEMBL1641446,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C#Cc1cccc(Nc2ncnn3ccc(COC[C@@H]4CNCCO4)c23)c1,363.4209999999997,1.9591999999999998,2,7,72.71000000000001,6,3,0.6525484113515188,0,c1ccc(Nc2ncnn3ccc(COCC4CNCCO4)c23)cc1,CHEMBL1645465,IC50,670.0,nM,6.17,CHEMBL1647391,CHEMBL203,CHEMBL1641446,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C#Cc1nn([C@@H]2CCCN(C(=O)C=C)C2)c2ncnc(N)c12,296.33399999999966,0.7393000000000001,1,6,89.93,3,2,0.6518313410568409,0,c1ncc2cnn(C3CCCNC3)c2n1,CHEMBL4071151,IC50,690.0,nM,6.16,CHEMBL4041414,CHEMBL203,CHEMBL4038351,0.7,Activity in Type 1 range; Activity in typical Type 1 range; H-bond features typical of Type 1; Aromatic ring count typical
C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)N(C)C)cc2)cc1.Cl,452.95999999999975,2.8784000000000023,0,6,83.99,12,2,0.34764882242672274,0,O=S(=O)(Oc1ccccc1)c1ccccc1,CHEMBL552634,IC50,700.0,nM,6.16,CHEMBL677209,CHEMBL203,CHEMBL1128740,0.7999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)c(O)c2)cc1,405.4279999999998,2.1586,2,8,121.21000000000001,11,2,0.3892922398258367,0,O=S(=O)(Oc1ccccc1)c1ccccc1,CHEMBL310580,IC50,470.0,nM,6.33,CHEMBL677209,CHEMBL203,CHEMBL1128740,0.8999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)cc2)cc1,389.4289999999998,2.4530000000000003,1,7,100.98,10,2,0.42032345885441846,0,O=S(=O)(Oc1ccccc1)c1ccccc1,CHEMBL80030,IC50,230.0,nM,6.64,CHEMBL677209,CHEMBL203,CHEMBL1128740,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=C(CN1CCNCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,372.89599999999956,3.3315000000000023,1,4,41.57000000000001,7,2,0.5975994126246481,0,C=C(CN1CCNCC1)C(=O)c1ccc(OCc2ccccc2)cc1,CHEMBL544538,IC50,1500.0,nM,5.82,CHEMBL677209,CHEMBL203,CHEMBL1128740,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N(C)CCOc1c(N)ncnc1-c1ccc(CN2CCN(CC(C)C)CC2=O)c(C)c1,480.61299999999966,2.35762,1,7,104.88999999999999,15,2,0.5206143961687842,0,O=C1CNCCN1Cc1ccc(-c2ccncn2)cc1,CHEMBL5188786,Kd,30000.0,nM,4.52,CHEMBL5133814,CHEMBL203,CHEMBL5131445,0.45,MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N(C)CCn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,414.4689999999997,3.512200000000001,1,7,99.16,9,4,0.46472973378772864,0,c1ccc(Oc2ccc(-c3n[nH]c4ncncc34)cc2)cc1,CHEMBL3921017,IC50,28.22,nM,7.55,CHEMBL3888240,CHEMBL203,CHEMBL3886627,0.8999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
C=CC(=O)N1CC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)C1,443.5069999999997,3.442400000000002,2,6,102.48000000000002,6,3,0.5683830521183324,0,c1ccc(Oc2ccc(-c3cc4n(n3)C(C3CNC3)CCN4)cc2)cc1,CHEMBL3965549,IC50,2.1,nM,8.68,CHEMBL4414895,CHEMBL203,CHEMBL4414549,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N1CC(Oc2cc3c(N[C@H](C)c4ccccc4)ncnc3cc2OC)C1,404.4699999999997,3.587100000000002,1,6,76.58,9,3,0.606739434178486,0,c1ccc(CNc2ncnc3ccc(OC4CNC4)cc23)cc1,CHEMBL3926558,IC50,6.0,nM,8.22,CHEMBL3882125,CHEMBL203,CHEMBL3881529,0.8999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(C)c(C)c(C)c4)nn32)CC1,421.5449999999996,3.3555600000000023,2,5,93.25,7,2,0.7405569485369381,0,c1ccc(-c2cc3n(n2)C(C2CCNCC2)CCN3)cc1,CHEMBL5265797,IC50,2458.0,nM,5.61,CHEMBL5251900,CHEMBL203,CHEMBL5247657,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c(Br)c(OC)c4)nn32)CC1,518.412,3.2100000000000017,2,7,111.71000000000001,8,2,0.5685905103551407,1,c1ccc(-c2cc3n(n2)C(C2CCNCC2)CCN3)cc1,CHEMBL5286702,IC50,1999.0,nM,5.7,CHEMBL5251900,CHEMBL203,CHEMBL5247657,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c(C(C)C)c(OC)c4)nn32)CC1,481.59699999999964,3.5709000000000026,2,7,111.71000000000001,11,2,0.5850024756338598,0,c1ccc(-c2cc3n(n2)C(C2CCNCC2)CCN3)cc1,CHEMBL5278071,IC50,1000.0,nM,,CHEMBL5251900,CHEMBL203,CHEMBL5247657,0.8999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c(C)c(OC)c4)nn32)CC1,453.54299999999967,2.7559200000000015,2,7,111.71000000000001,9,2,0.650793253178239,0,c1ccc(-c2cc3n(n2)C(C2CCNCC2)CCN3)cc1,CHEMBL5266481,IC50,3326.0,nM,5.48,CHEMBL5251900,CHEMBL203,CHEMBL5247657,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c(C5CC5)c(OC)c4)nn32)CC1,479.5809999999997,3.324900000000002,2,7,111.71000000000001,9,2,0.5894843546605542,0,c1cc(C2CC2)ccc1-c1cc2n(n1)C(C1CCNCC1)CCN2,CHEMBL5267491,IC50,1000.0,nM,,CHEMBL5251900,CHEMBL203,CHEMBL5247657,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c(CC)c(OC)c4)nn32)CC1,467.56999999999965,3.009900000000002,2,7,111.71000000000001,10,2,0.6057157778234471,0,c1ccc(-c2cc3n(n2)C(C2CCNCC2)CCN3)cc1,CHEMBL5269683,IC50,1000.0,nM,,CHEMBL5251900,CHEMBL203,CHEMBL5247657,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c(CCC)c(OC)c4)nn32)CC1,481.59699999999964,3.400000000000002,2,7,111.71000000000001,11,2,0.5591812162245903,0,c1ccc(-c2cc3n(n2)C(C2CCNCC2)CCN3)cc1,CHEMBL5271932,IC50,1000.0,nM,,CHEMBL5251900,CHEMBL203,CHEMBL5247657,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c(Cl)c(OC)c4)nn32)CC1,473.96099999999973,3.100900000000002,2,7,111.71000000000001,8,2,0.6233442286918083,0,c1ccc(-c2cc3n(n2)C(C2CCNCC2)CCN3)cc1,CHEMBL5289250,IC50,1760.0,nM,5.75,CHEMBL5251900,CHEMBL203,CHEMBL5247657,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c5c(c4)OCC5(C)C)nn32)CC1,479.5809999999997,3.108900000000002,2,7,111.71000000000001,8,2,0.637664889960597,0,c1cc2c(cc1-c1cc3n(n1)C(C1CCNCC1)CCN3)OCC2,CHEMBL5268388,IC50,129.0,nM,6.89,CHEMBL5251900,CHEMBL203,CHEMBL5247657,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c5ccoc5c4)nn32)CC1,449.51099999999974,3.185100000000002,2,7,115.62,6,3,0.5782199823924515,0,c1cc2ccc(-c3cc4n(n3)C(C3CCNCC3)CCN4)cc2o1,CHEMBL5288582,IC50,271.0,nM,6.57,CHEMBL5251900,CHEMBL203,CHEMBL5247657,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N1CCC(Cn2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,517.634,2.638420000000001,1,9,95.83,10,3,0.47821125548145343,1,O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n1CC1CCNC1,CHEMBL4099008,IC50,63.8,nM,7.2,CHEMBL4001768,CHEMBL203,CHEMBL4000215,0.9999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
C=CC(=O)N1CCC(Cn2cc(-c3ccc4c(c3)OCO4)c3c(N)ncnc32)CC1,405.4579999999997,2.833800000000001,1,7,95.5,5,3,0.6708634703512238,0,c1ncc2c(-c3ccc4c(c3)OCO4)cn(CC3CCNCC3)c2n1,CHEMBL4755698,IC50,10000.0,nM,,CHEMBL4720222,CHEMBL203,CHEMBL4715815,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N(C)CCN(C)C)cc3OC)nc3[nH]ccc23)CC1,493.6119999999997,3.263700000000001,2,8,98.85000000000002,14,3,0.4154765794114129,0,c1ccc(Nc2nc(OC3CCNCC3)c3cc[nH]c3n2)cc1,CHEMBL5198920,IC50,7.696,nM,8.11,CHEMBL5099547,CHEMBL203,CHEMBL5096223,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)nc3[nH]ccc23)CC1,519.6060000000002,2.9344,2,8,115.92000000000002,9,3,0.45805178992183443,1,c1cc2c(OC3CCNCC3)nc(Nc3ccc(N4CCNCC4)cc3)nc2[nH]1,CHEMBL5189711,IC50,31.35,nM,7.5,CHEMBL5099547,CHEMBL203,CHEMBL5096223,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)CC1,479.5599999999997,3.148200000000001,2,7,89.62,7,3,0.5252246899647924,0,c1cc2c(OC3CCNCC3)nc(Nc3ccc(N4CCNCC4)cc3)nc2[nH]1,CHEMBL5192155,IC50,13.42,nM,7.87,CHEMBL5099547,CHEMBL203,CHEMBL5096223,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)ncc2Cl)CC1,474.96799999999973,3.3203000000000022,1,7,73.83000000000001,7,2,0.6435963307998741,0,c1cc(OC2CCNCC2)nc(Nc2ccc(N3CCNCC3)cc2)n1,CHEMBL5203195,IC50,9.6,nM,8.02,CHEMBL5099547,CHEMBL203,CHEMBL5096223,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3[nH]ccc23)CC1,461.5699999999997,3.009100000000001,2,7,89.62,7,3,0.5456348750438323,0,c1cc2c(OC3CCNCC3)nc(Nc3ccc(N4CCNCC4)cc3)nc2[nH]1,CHEMBL5208416,IC50,5.681,nM,8.25,CHEMBL5099547,CHEMBL203,CHEMBL5096223,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)CC1,456.97799999999967,3.1812000000000014,1,7,73.83000000000001,7,2,0.6689220324418644,0,c1cc(OC2CCNCC2)nc(Nc2ccc(N3CCNCC3)cc2)n1,CHEMBL5183664,IC50,20.1,nM,7.7,CHEMBL5099547,CHEMBL203,CHEMBL5096223,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)nc3[nH]ccc23)CC1,491.5959999999997,3.0177000000000005,2,8,98.85000000000002,9,3,0.48694979387021103,0,c1cc2c(OC3CCNCC3)nc(Nc3ccc(N4CCNCC4)cc3)nc2[nH]1,CHEMBL5205097,IC50,12.32,nM,7.91,CHEMBL5099547,CHEMBL203,CHEMBL5096223,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(CCO)CC4)cc3)ncc2Cl)CC1,487.00399999999973,2.5437000000000003,2,8,94.06000000000002,9,2,0.5497074524543631,0,c1cc(OC2CCNCC2)nc(Nc2ccc(N3CCNCC3)cc2)n1,CHEMBL5199354,IC50,42.06,nM,7.38,CHEMBL5099547,CHEMBL203,CHEMBL5096223,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
C=CC(=O)N1CCC(Oc2nc(Nc3ccn(C)n3)nc3ccsc23)CC1,384.46499999999975,2.7242000000000006,1,8,85.17,6,3,0.6810376619277926,0,c1cc(Nc2nc(OC3CCNCC3)c3sccc3n2)n[nH]1,CHEMBL5184048,IC50,126.0,nM,6.9,CHEMBL5099547,CHEMBL203,CHEMBL5096223,0.8999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
C=CC(=O)N1CCC(Oc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)CC1,367.4129999999997,1.9907999999999995,2,7,100.96000000000001,6,3,0.6690190779887693,0,c1cc2c(OC3CCNCC3)nc(Nc3cn[nH]c3)nc2[nH]1,CHEMBL5208549,IC50,203.8,nM,6.69,CHEMBL5099547,CHEMBL203,CHEMBL5096223,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N1CCC(Oc2nc(Nc3cnn(C)c3)nc3ccsc23)CC1,384.46499999999975,2.7242000000000006,1,8,85.17,6,3,0.6810376619277926,0,c1cc2nc(Nc3cn[nH]c3)nc(OC3CCNCC3)c2s1,CHEMBL5171318,IC50,135.0,nM,6.87,CHEMBL5099547,CHEMBL203,CHEMBL5096223,0.8999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
C=CC(=O)N1CCC([C@@H]2CCNC3C(C(N)=O)C(c4ccc(Oc5ccccc5)cc4)=NN32)CC1,473.5769999999997,2.7127000000000008,2,6,100.26,6,2,0.6286835231771484,0,c1ccc(Oc2ccc(C3=NN4C(C3)NCCC4C3CCNCC3)cc2)cc1,CHEMBL5193128,IC50,21.0,nM,7.68,CHEMBL5127259,CHEMBL203,CHEMBL5126513,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4cc(OC)c(Br)c(OC)c4)nn32)CC1,518.412,3.2100000000000017,2,7,111.71000000000001,8,2,0.5685905103551407,1,c1ccc(-c2cc3n(n2)C(C2CCNCC2)CCN3)cc1,CHEMBL5275348,IC50,1092.0,nM,5.96,CHEMBL5251900,CHEMBL203,CHEMBL5247657,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4cc(OC)c(C)c(OC)c4)nn32)CC1,453.54299999999967,2.7559200000000015,2,7,111.71000000000001,9,2,0.650793253178239,0,c1ccc(-c2cc3n(n2)C(C2CCNCC2)CCN3)cc1,CHEMBL5276374,IC50,621.0,nM,6.21,CHEMBL5251914,CHEMBL203,CHEMBL5247657,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4cc(OC)c(C5CC5)c(OC)c4)nn32)CC1,479.5809999999997,3.324900000000002,2,7,111.71000000000001,9,2,0.5894843546605542,0,c1cc(C2CC2)ccc1-c1cc2n(n1)C(C1CCNCC1)CCN2,CHEMBL5288751,IC50,450.0,nM,6.35,CHEMBL5251900,CHEMBL203,CHEMBL5247657,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
C=CC(=O)N1CCC(c2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)c(C)c3)c(C(N)=O)nc2CC)CC1,574.774000000002,3.2981200000000026,2,8,110.93000000000002,11,2,0.4624218226121199,1,c1cc(N2CCC(N3CCNCC3)CC2)ccc1Nc1cncc(C2CCNCC2)n1,CHEMBL3663925,IC50,1.1,nM,8.96,CHEMBL3705896,CHEMBL203,CHEMBL3638445,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
C=CC(=O)N1CCC(c2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)CC1,560.747000000002,2.989700000000002,2,8,110.93000000000002,10,2,0.474416259030911,1,c1cc(N2CCC(N3CCNCC3)CC2)ccc1Nc1cncc(C2CCNCC2)n1,CHEMBL3663933,IC50,1.3,nM,8.89,CHEMBL3705896,CHEMBL203,CHEMBL3638445,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
C=CC(=O)N1CCC(n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)CC1,517.634,2.9534200000000013,1,9,95.83,9,3,0.4989633156292973,1,O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n1C1CCNCC1,CHEMBL4101484,IC50,1000.0,nM,,CHEMBL4001767,CHEMBL203,CHEMBL4000215,0.9999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
